name, x, y, z
lever1_hinge,169.6683,121.7849, 44.68416
lever1_hinge_world,-1.09192,11.509,16.98294
lever2_hinge,102.1893,76.49646, 40.22692
lever2_hinge_world,5.751431,14.92218,20.49718
ladle_hinge,75.24436,105.3357, 38.42378
ladle_hinge_world,8.084584,12.28075,21.69531
ladle_tip,72.08768,133.44, 38.08772
ladle_tip_world,8.326448,10.00526,21.81952
springhinge2,108.733,64.25983, 40.67226
springhinge2_world,5.160205,16.04219,20.23966
springhinge1,139.3865,77.81017, 42.67577
springhinge1_world,2.164536,15.25089,18.7013
body_back,211.3889,127.0696, 47.53511
body_back_world,-5.950547,11.234,14.97129
