name, x, y, z
lever1_hinge,165.3391,131.3212, 44.75159
lever1_hinge_world,-1.093118,11.509,16.95035
lever2_hinge,105.4321,69.42496, 41.23542
lever2_hinge_world,5.028226,16.52098,19.82096
ladle_hinge,70.13588,80.6391, 39.06612
ladle_hinge_world,8.157459,15.13866,21.28841
ladle_tip,76.26128,108.0432, 39.2129
ladle_tip_world,7.612284,12.9275,21.03275
springhinge2,115.5726,62.19138, 41.88624
springhinge2_world,4.073288,17.29321,19.41842
springhinge1,142.1327,80.96454, 43.50169
springhinge1_world,1.401922,15.9651,18.16568
body_back,208.244,136.5033, 47.47277
body_back_world,-6.020833,11.234,15.11443
