name, x, y, z
lever1_hinge,168.5848,133.2137, 45.03138
lever1_hinge_world,-1.162098,11.509,16.64954
lever2_hinge,99.29276,76.1694, 43.64095
lever2_hinge_world,5.527106,16.57472,17.30078
ladle_hinge,58.7394,78.43474, 42.5623
ladle_hinge_world,9.208032,16.15203,17.65915
ladle_tip,57.79527,103.8755, 42.32417
ladle_tip_world,9.25899,13.86092,17.66411
springhinge2,112.1722,71.79031, 43.98518
springhinge2_world,4.326397,17.04679,17.22508
springhinge1,140.9319,84.74005, 44.66121
springhinge1_world,1.560412,15.98708,16.95579
body_back,221.0797,137.0133, 46.06401
body_back_world,-6.420102,11.234,16.56967
