name, x, y, z
lever1_hinge,165.9002,127.351, 44.90382
lever1_hinge_world,-1.115389,11.509,16.79418
lever2_hinge,93.29545,78.19569, 41.99691
lever2_hinge_world,6.004109,15.56151,18.72318
ladle_hinge,61.58584,102.7843, 40.52394
ladle_hinge_world,8.784622,13.20407,19.47655
ladle_tip,81.54805,120.1628, 41.20469
ladle_tip_world,7.032942,11.80473,19.00194
springhinge2,101.4508,67.1709, 42.38335
springhinge2_world,5.264242,16.60933,18.5652
springhinge1,134.2874,81.94141, 43.73478
springhinge1_world,2.108875,15.54929,17.71026
body_back,214.2588,131.8661, 46.80833
body_back_world,-6.286448,11.234,15.8386
