name, x, y, z
lever1_hinge,162.3918,124.9896, 44.97626
lever1_hinge_world,-1.127722,11.509,16.74696
lever2_hinge,81.80179,91.16302, 42.01181
lever2_hinge_world,6.664501,14.21656,18.41474
ladle_hinge,97.93497,130.1887, 42.34736
ladle_hinge_world,5.172728,10.82113,18.09545
ladle_tip,117.392,116.0847, 43.19876
ladle_tip_world,3.352023,12.15716,17.70576
springhinge2,73.13136,79.14124, 41.72974
springhinge2_world,7.45271,15.21888,18.62537
springhinge1,123.4715,86.37399, 43.61364
springhinge1_world,2.778407,14.90464,17.62492
body_back,212.0852,129.313, 46.6547
body_back_world,-6.342647,11.234,16.07054
