name, x, y, z
lever1_hinge,164.0905,123.5421, 44.83031
lever1_hinge_world,-1.099936,11.509,16.87841
lever2_hinge,92.32755,77.75191, 41.10226
lever2_hinge_world,6.021358,15.11183,19.5501
ladle_hinge,78.18597,117.2202, 40.13796
ladle_hinge_world,7.252542,11.62942,20.012
ladle_tip,98.36156,132.7234, 41.05877
ladle_tip_world,5.445728,10.39341,19.33414
springhinge2,93.97185,63.10239, 41.23614
springhinge2_world,5.88533,16.39702,19.54286
springhinge1,132.0143,79.46841, 43.20311
springhinge1_world,2.244941,15.34101,18.1771
body_back,209.592,128.4371, 47.20723
body_back_world,-6.158006,11.234,15.44004
