name, x, y, z
lever1_hinge,163.0494,133.2872, 44.96619
lever1_hinge_world,-1.126679,11.509,16.75058
lever2_hinge,98.47658,71.43143, 42.88052
lever2_hinge_world,5.225042,16.85342,18.13766
ladle_hinge,64.34039,91.01918, 41.4254
ladle_hinge_world,8.289457,14.84896,18.80687
ladle_tip,81.74064,110.7966, 41.90586
ladle_tip_world,6.728165,13.20643,18.46591
springhinge2,107.7498,61.8432, 43.28672
springhinge2_world,4.363626,17.80572,17.99151
springhinge1,138.5961,83.04572, 44.35572
springhinge1_world,1.354153,16.09853,17.33431
body_back,212.6696,137.6238, 46.65098
body_back_world,-6.338748,11.234,16.05251
