name, x, y, z
lever1_hinge,172.5407,112.8894, 45.02647
lever1_hinge_world,-1.182063,11.509,16.60518
lever2_hinge,85.49933,93.14189, 43.28488
lever2_hinge_world,7.065832,13.1444,16.96408
ladle_hinge,65.28866,128.8115, 42.70546
ladle_hinge_world,8.864384,9.886276,17.04235
ladle_tip,68.69531,154.2347, 42.65097
ladle_tip_world,8.54539,7.616948,17.02847
springhinge2,89.05301,79.45955, 43.38357
springhinge2_world,6.751683,14.39774,16.99145
springhinge1,126.944,81.31912, 44.16362
springhinge1_world,3.227375,14.34831,16.8381
body_back,226.1778,116.4268, 45.75564
body_back_world,-6.436801,11.234,16.80694
