name, x, y, z
lever1_hinge,173.0298,114.3242, 45.02739
lever1_hinge_world,-1.182584,11.509,16.60411
lever2_hinge,86.22319,93.48474, 43.32045
lever2_hinge_world,7.044717,13.24743,16.95125
ladle_hinge,58.2952,123.5167, 42.6125
ladle_hinge_world,9.53284,10.48075,17.05624
ladle_tip,63.46692,148.6841, 42.5866
ladle_tip_world,9.056762,8.239152,17.03615
springhinge2,92.77438,81.04965, 43.47661
springhinge2_world,6.455551,14.39761,16.96743
springhinge1,127.796,82.20354, 44.19433
springhinge1_world,3.191367,14.40326,16.8297
body_back,226.7044,117.8512, 45.74345
body_back_world,-6.437052,11.234,16.81278
