name, x, y, z
lever1_hinge,164.8593,120.4168, 44.92576
lever1_hinge_world,-1.120152,11.509,16.77468
lever2_hinge,87.00575,81.07076, 41.84756
lever2_hinge_world,6.447949,14.67921,18.64678
ladle_hinge,81.9603,122.9514, 41.39786
ladle_hinge_world,6.875432,10.98294,18.75253
ladle_tip,99.883,141.3239, 41.99724
ladle_tip_world,5.247733,9.420801,18.34989
springhinge2,85.29506,66.38249, 41.82423
springhinge2_world,6.615244,15.958,18.7304
springhinge1,128.5077,79.21742, 43.53749
springhinge1_world,2.556247,15.13357,17.72634
body_back,213.7883,124.8512, 46.73891
body_back_world,-6.31106,11.234,15.93359
