name, x, y, z
lever1_hinge,166.1776,116.9619, 44.97984
lever1_hinge_world,-1.140302,11.509,16.70705
lever2_hinge,83.76363,85.67532, 42.33298
lever2_hinge_world,6.77568,14.04587,18.02335
ladle_hinge,82.64565,127.5626, 42.06776
ladle_hinge_world,6.853515,10.3243,18.0363
ladle_tip,98.1969,147.9782, 42.45655
ladle_tip_world,5.436489,8.538713,17.80067
springhinge2,80.61975,71.35007, 42.2677
springhinge2_world,7.070756,15.30086,18.11398
springhinge1,125.7394,79.54082, 43.72649
springhinge1_world,2.872709,14.81843,17.41591
body_back,217.1016,121.068, 46.3949
body_back_world,-6.380847,11.234,16.27153
