name, x, y, z
lever1_hinge,171.7939,118.1165, 44.6424
lever1_hinge_world,-1.091763,11.509,17.00216
lever2_hinge,101.9147,83.21216, 39.77225
lever2_hinge_world,5.984998,13.98209,20.82766
ladle_hinge,72.09728,108.89, 37.80495
ladle_hinge_world,8.52935,11.63883,22.20306
ladle_tip,65.36783,136.5903, 37.28371
ladle_tip_world,9.05377,9.426046,22.48655
springhinge2,109.5755,71.78424, 40.28637
springhinge2_world,5.296428,15.02618,20.50204
springhinge1,138.453,78.63248, 42.26269
springhinge1_world,2.496435,14.78598,18.98845
body_back,212.7911,123.4648, 47.5706
body_back_world,-5.906725,11.234,14.88813
