name, x, y, z
lever1_hinge,158.9104,130.6552, 44.79781
lever1_hinge_world,-1.093292,11.509,16.94727
lever2_hinge,98.08585,69.93246, 41.15569
lever2_hinge_world,5.117532,16.4001,19.83413
ladle_hinge,91.83334,111.7053, 40.45184
ladle_hinge_world,5.668061,12.72753,20.09002
ladle_tip,113.5158,118.7718, 41.75394
ladle_tip_world,3.630349,12.2776,19.14287
springhinge2,97.22588,54.97897, 41.16794
springhinge2_world,5.213108,17.68583,19.92377
springhinge1,135.0525,80.74139, 43.46739
springhinge1_world,1.47724,15.91511,18.18729
body_back,201.7909,135.8641, 47.56432
body_back_world,-6.027218,11.234,15.1281
