name, x, y, z
lever1_hinge,167.4722,119.0813, 45.06387
lever1_hinge_world,-1.173872,11.509,16.62262
lever2_hinge,83.41486,88.95377, 43.21431
lever2_hinge_world,6.827107,14.06766,17.14102
ladle_hinge,66.09491,126.0246, 42.59549
ladle_hinge_world,8.360506,10.67721,17.24037
ladle_tip,86.98826,140.7563, 42.98468
ladle_tip_world,6.473341,9.382813,17.1181
springhinge2,85.89971,75.0358, 43.31515
springhinge2_world,6.612463,15.34181,17.1682
springhinge1,125.8432,82.34183, 44.22415
springhinge1_world,2.880897,14.82948,16.92642
body_back,220.5494,122.7504, 45.95302
body_back_world,-6.431708,11.234,16.71286
