name, x, y, z
lever1_hinge,161.417,126.5336, 45.00932
lever1_hinge_world,-1.135339,11.509,16.72204
lever2_hinge,86.11031,79.51913, 42.55763
lever2_hinge_world,6.167652,15.46978,18.06729
ladle_hinge,86.52293,121.1262, 42.27073
ladle_hinge_world,6.102194,11.74797,18.05523
ladle_tip,110.4617,126.6104, 43.08104
ladle_tip_world,3.885393,11.33463,17.64689
springhinge2,82.52259,65.36655, 42.49088
springhinge2_world,6.509101,16.71186,18.17188
springhinge1,128.1342,82.07634, 44.03147
springhinge1_world,2.202398,15.50744,17.37856
body_back,211.7975,130.7467, 46.55383
body_back_world,-6.367519,11.234,16.19548
