name, x, y, z
lever1_hinge,167.0053,115.4581, 45.08253
lever1_hinge_world,-1.183786,11.509,16.60163
lever2_hinge,79.75667,96.61891, 43.28318
lever2_hinge_world,7.082445,13.05682,16.92536
ladle_hinge,69.89339,136.4503, 42.86599
ladle_hinge_world,7.947781,9.436549,16.95925
ladle_tip,94.10859,143.8122, 43.32996
ladle_tip_world,5.750911,8.789897,16.87321
springhinge2,79.54066,82.39383, 43.31394
springhinge2_world,7.113783,14.34814,16.96762
springhinge1,121.1213,84.386, 44.19445
springhinge1_world,3.256442,14.30135,16.81656
body_back,220.5354,119.021, 45.84739
body_back_world,-6.437598,11.234,16.82621
