name, x, y, z
lever1_hinge,162.8782,117.2835, 44.8816
lever1_hinge_world,-1.108531,11.509,16.82627
lever2_hinge,83.84782,85.92442, 41.16328
lever2_hinge_world,6.603838,13.88167,19.21811
ladle_hinge,96.58142,127.0845, 41.52281
ladle_hinge_world,5.43459,10.36633,18.85549
ladle_tip,116.0063,142.1658, 42.35183
ladle_tip_world,3.618387,9.087285,18.29223
springhinge2,76.30852,72.83005, 40.84921
springhinge2_world,7.28367,14.95112,19.47187
springhinge1,124.2786,79.67555, 43.06855
springhinge1_world,2.83504,14.73463,18.09222
body_back,210.1216,121.9641, 47.00055
body_back_world,-6.241697,11.234,15.68452
