name, x, y, z
lever1_hinge,161.7705,117.9382, 45.02796
lever1_hinge_world,-1.145308,11.509,16.69275
lever2_hinge,76.28221,97.34862, 42.29675
lever2_hinge_world,7.030312,13.09099,17.91245
ladle_hinge,100.8076,131.0751, 42.88395
ladle_hinge_world,4.778389,10.14611,17.57649
ladle_tip,124.6975,128.8466, 43.68179
ladle_tip_world,2.525398,10.39682,17.24038
springhinge2,65.04984,87.89963, 41.95783
springhinge2_world,8.039546,13.87512,18.10447
springhinge1,117.4268,85.80557, 43.65372
springhinge1_world,3.233771,14.3197,17.38751
body_back,212.9549,122.0082, 46.40462
body_back_world,-6.392388,11.234,16.34471
