name, x, y, z
lever1_hinge,163.4786,122.5029, 45.03087
lever1_hinge_world,-1.147917,11.509,16.68559
lever2_hinge,84.86564,80.76283, 42.76355
lever2_hinge_world,6.4181,15.0381,17.74953
ladle_hinge,84.50231,122.1863, 42.48075
ladle_hinge_world,6.425213,11.3157,17.75053
ladle_tip,104.466,137.6722, 42.99465
ladle_tip_world,4.587722,9.970837,17.49214
springhinge2,81.4819,66.64946, 42.70964
springhinge2_world,6.739245,16.28696,17.83609
springhinge1,127.3439,80.33188, 44.07656
springhinge1_world,2.43586,15.30613,17.23095
body_back,214.8975,126.5234, 46.34341
body_back_world,-6.397732,11.234,16.38159
