name, x, y, z
lever1_hinge,163.4691,124.5083, 44.70144
lever1_hinge_world,-1.091905,11.509,17.01621
lever2_hinge,102.5002,68.68829, 40.34838
lever2_hinge_world,5.208637,15.82792,20.54909
ladle_hinge,91.05746,109.1839, 39.30453
ladle_hinge_world,6.228362,12.29387,21.12088
ladle_tip,98.91018,135.5464, 39.66883
ladle_tip_world,5.51008,10.15526,20.71812
springhinge2,103.576,53.71326, 40.47047
springhinge2_world,5.12197,17.1174,20.5475
springhinge1,138.2374,76.32143, 42.92086
springhinge1_world,1.680935,15.66888,18.61802
body_back,203.7151,129.9548, 47.76423
body_back_world,-5.873599,11.234,14.82797
