name, x, y, z
lever1_hinge,161.9649,125.065, 45.11667
lever1_hinge_world,-1.176495,11.509,16.61693
lever2_hinge,81.44089,85.90424, 43.41467
lever2_hinge_world,6.509419,14.90901,17.06168
ladle_hinge,87.81693,126.3088, 43.27602
ladle_hinge_world,5.898685,11.23721,17.02634
ladle_tip,112.4702,126.4856, 43.86678
ladle_tip_world,3.611074,11.27068,16.89397
springhinge2,75.79091,72.7392, 43.33311
springhinge2_world,7.039259,16.08562,17.13341
springhinge1,124.2856,84.13092, 44.43145
springhinge1_world,2.503174,15.24458,16.87093
body_back,215.0064,128.7484, 46.02538
body_back_world,-6.433583,11.234,16.74345
