name, x, y, z
lever1_hinge,159.9262,128.8444, 44.92489
lever1_hinge_world,-1.111096,11.509,16.81359
lever2_hinge,95.57027,67.8251, 42.23914
lever2_hinge_world,5.281192,16.64942,18.69664
ladle_hinge,92.5282,109.3211, 41.78366
ladle_hinge_world,5.537282,12.9366,18.77208
ladle_tip,107.708,129.9215, 42.32679
ladle_tip_world,4.116509,11.18787,18.35355
springhinge2,93.34719,53.31412, 42.20165
springhinge2_world,5.50184,17.91827,18.80438
springhinge1,135.0865,78.87038, 44.02114
springhinge1_world,1.456943,16.01738,17.61283
body_back,207.5174,133.4885, 46.99438
body_back_world,-6.260005,11.234,15.74508
