name, x, y, z
lever1_hinge,173.8897,119.2092, 45.03363
lever1_hinge_world,-1.183998,11.509,16.6012
lever2_hinge,89.32176,90.12967, 43.48407
lever2_hinge_world,6.844282,14.01533,16.91132
ladle_hinge,53.63892,110.2001, 42.66884
ladle_hinge_world,10.03766,12.10655,17.03467
ladle_tip,54.36913,135.8173, 42.53107
ladle_tip_world,9.949203,9.81658,17.03126
springhinge2,99.23036,80.33878, 43.70051
springhinge2_world,5.942236,14.94083,16.9175
springhinge1,131.6922,82.99448, 44.34351
springhinge1_world,2.898863,14.80291,16.79994
body_back,227.6517,122.712, 45.71854
body_back_world,-6.437691,11.234,16.82858
