name, x, y, z
lever1_hinge,162.613,115.471, 45.01285
lever1_hinge_world,-1.143951,11.509,16.69655
lever2_hinge,77.23447,94.65752, 42.25384
lever2_hinge_world,7.023121,13.10701,17.95211
ladle_hinge,97.53844,131.3022, 42.71001
ladle_hinge_world,5.161634,9.896207,17.66594
ladle_tip,120.4998,139.632, 43.41871
ladle_tip_world,3.010479,9.178596,17.33523
springhinge2,67.2226,83.84723, 41.95316
springhinge2_world,7.924552,14.01547,18.13217
springhinge1,118.3775,83.20309, 43.61496
springhinge1_world,3.226604,14.32829,17.40994
body_back,213.7217,119.554, 46.40495
body_back_world,-6.389432,11.234,16.3252
