name, x, y, z
lever1_hinge,159.5812,129.8852, 44.77347
lever1_hinge_world,-1.092307,11.509,16.96849
lever2_hinge,103.553,63.60609, 41.29333
lever2_hinge_world,4.695141,16.91054,19.82506
ladle_hinge,93.97286,103.8346, 40.36851
ladle_hinge_world,5.564697,13.31666,20.25425
ladle_tip,106.3777,126.9765, 40.9949
ladle_tip_world,4.401182,11.42768,19.67997
springhinge2,103.9356,48.86292, 41.38166
springhinge2_world,4.673256,18.20228,19.85998
springhinge1,139.1069,78.05673, 43.61847
springhinge1_world,1.13823,16.12082,18.11516
body_back,201.6592,135.1728, 47.63802
body_back_world,-5.982326,11.234,15.03441
