name, x, y, z
lever1_hinge,168.3328,117.6554, 44.65114
lever1_hinge_world,-1.09202,11.509,17.02172
lever2_hinge,100.4669,79.60727, 39.66695
lever2_hinge_world,5.832226,14.22518,20.95978
ladle_hinge,80.48665,115.9565, 38.17169
ladle_hinge_world,7.559089,11.07721,21.94191
ladle_tip,83.62489,144.4359, 38.23117
ladle_tip_world,7.278696,8.808348,21.78244
springhinge2,104.4902,65.43692, 39.9667
springhinge2_world,5.477302,15.45822,20.80509
springhinge1,136.5439,76.75089, 42.25168
springhinge1_world,2.364447,14.90897,19.0347
body_back,208.4504,123.0973, 47.70394
body_back_world,-5.860339,11.234,14.80449
