name, x, y, z
lever1_hinge,161.4535,123.3901, 45.08201
lever1_hinge_world,-1.161417,11.509,16.65117
lever2_hinge,80.82788,85.09062, 43.02861
lever2_hinge_world,6.559068,14.77048,17.41799
ladle_hinge,93.03265,124.5885, 43.09619
ladle_hinge_world,5.418221,11.22902,17.30468
ladle_tip,116.9816,130.0486, 43.72971
ladle_tip_world,3.181165,10.78403,17.08249
springhinge2,73.3293,72.65668, 42.86506
springhinge2_world,7.252341,15.85562,17.52805
springhinge1,123.5189,82.8098, 44.21043
springhinge1_world,2.570704,15.17788,17.06306
body_back,213.6828,127.2543, 46.2085
body_back_world,-6.419256,11.234,16.56107
