name, x, y, z
lever1_hinge,160.6834,124.0756, 44.98714
lever1_hinge_world,-1.127789,11.509,16.74672
lever2_hinge,81.16966,87.2059, 42.05394
lever2_hinge_world,6.568903,14.48984,18.39191
ladle_hinge,99.89294,124.9468, 42.50965
ladle_hinge_world,4.835717,11.21644,18.02144
ladle_tip,123.3,122.1029, 43.44854
ladle_tip_world,2.619133,11.55418,17.54764
springhinge2,71.71419,75.81754, 41.73359
springhinge2_world,7.427434,15.42919,18.61735
springhinge1,122.981,84.05603, 43.66449
springhinge1_world,2.661693,15.04072,17.59866
body_back,210.3383,128.4108, 46.68275
body_back_world,-6.342894,11.234,16.0717
