name, x, y, z
lever1_hinge,174.0685,126.5038, 44.92828
lever1_hinge_world,-1.140858,11.509,16.70542
lever2_hinge,96.90076,82.57004, 42.73291
lever2_hinge_world,6.306023,15.23424,17.92924
ladle_hinge,57.29208,92.57742, 41.45877
ladle_hinge_world,9.817221,14.14115,18.50627
ladle_tip,45.91711,116.0332, 40.96598
ladle_tip_world,10.76188,12.05901,18.66151
springhinge2,108.7719,75.72153, 43.11587
springhinge2_world,5.218314,15.9186,17.79204
springhinge1,139.0925,83.33272, 44.04446
springhinge1_world,2.331361,15.39847,17.3176
body_back,225.282,130.5404, 46.24288
body_back_world,-6.382218,11.234,16.27983
