name, x, y, z
lever1_hinge,170.0701,127.0684, 45.0275
lever1_hinge_world,-1.164293,11.509,16.64434
lever2_hinge,93.7962,80.17546, 43.37671
lever2_hinge_world,6.155682,15.60834,17.31108
ladle_hinge,56.40461,95.99205, 42.32655
ladle_hinge_world,9.507432,14.01809,17.61637
ladle_tip,61.06606,121.3879, 42.25524
ladle_tip_world,9.069536,11.76899,17.57648
springhinge2,104.5339,71.62967, 43.67644
springhinge2_world,5.169483,16.4422,17.26242
springhinge1,136.3548,82.67897, 44.42853
springhinge1_world,2.144141,15.57053,16.98686
body_back,222.725,130.8286, 46.01711
body_back_world,-6.422691,11.234,16.59716
