name, x, y, z
lever1_hinge,169.2515,134.1778, 44.87889
lever1_hinge_world,-1.116472,11.509,16.78958
lever2_hinge,104.294,73.49048, 42.5442
lever2_hinge_world,5.299017,16.68339,18.49203
ladle_hinge,64.2552,72.42487, 40.92302
ladle_hinge_world,8.888426,16.42809,19.44454
ladle_tip,54.70329,96.47499, 40.36011
ladle_tip_world,9.672748,14.28488,19.65268
springhinge2,117.0104,70.10088, 43.07439
springhinge2_world,4.106915,17.10069,18.21811
springhinge1,144.1053,84.30959, 44.14858
springhinge1_world,1.449984,16.03105,17.51305
body_back,217.8634,138.6496, 46.71743
body_back_world,-6.292436,11.234,15.86093
