name, x, y, z
lever1_hinge,172.0969,120.4794, 44.74736
lever1_hinge_world,-1.097803,11.509,16.89541
lever2_hinge,97.16752,84.66644, 40.721
lever2_hinge_world,6.313508,14.20224,19.8365
ladle_hinge,59.99377,99.06458, 38.80708
ladle_hinge_world,9.489428,12.72528,21.09683
ladle_tip,60.08836,127.2116, 38.66068
ladle_tip_world,9.458179,10.43384,21.08443
springhinge2,107.782,76.43143, 41.28018
springhinge2_world,5.356032,15.0027,19.50065
springhinge1,136.4057,80.72342, 42.83381
springhinge1_world,2.613817,14.89745,18.41243
body_back,217.1954,125.3949, 47.13745
body_back_world,-6.12785,11.234,15.36191
