name, x, y, z
lever1_hinge,169.43,128.9071, 44.92081
lever1_hinge_world,-1.126595,11.509,16.75088
lever2_hinge,97.27602,77.42297, 42.49975
lever2_hinge_world,5.910841,15.86057,18.29018
ladle_hinge,57.93761,86.51472, 41.01479
ladle_hinge_world,9.394932,14.79443,19.05226
ladle_tip,61.24567,112.941, 40.93789
ladle_tip_world,9.082014,12.52525,18.98381
springhinge2,109.0431,70.85403, 42.95131
springhinge2_world,4.826797,16.53663,18.09504
springhinge1,138.6652,82.56058, 44.01362
springhinge1_world,1.974256,15.68333,17.4711
body_back,219.2109,133.1971, 46.54509
body_back_world,-6.33843,11.234,16.05105
