name, x, y, z
lever1_hinge,160.6115,128.3227, 45.08302
lever1_hinge_world,-1.158896,11.509,16.6573
lever2_hinge,85.39738,79.75845, 43.22715
lever2_hinge_world,6.083501,15.72584,17.43
ladle_hinge,87.68253,120.6807, 42.97571
ladle_hinge_world,5.845315,12.01115,17.40458
ladle_tip,112.128,123.1372, 43.66061
ladle_tip_world,3.571675,11.85779,17.16201
springhinge2,81.13869,66.03867, 43.16939
springhinge2_world,6.488939,16.95008,17.51449
springhinge1,127.8605,83.26154, 44.40801
springhinge1_world,2.078569,15.62341,17.04394
body_back,212.673,132.2246, 46.25183
body_back_world,-6.415937,11.234,16.52886
