name, x, y, z
lever1_hinge,172.1602,116.904, 44.7598
lever1_hinge_world,-1.100301,11.509,16.87573
lever2_hinge,94.26123,88.71248, 40.72193
lever2_hinge_world,6.551718,13.55461,19.7206
ladle_hinge,59.0214,108.8917, 38.96522
ladle_hinge_world,9.552358,11.65514,20.83617
ladle_tip,63.09193,136.6852, 39.01367
ladle_tip_world,9.197302,9.394984,20.70417
springhinge2,103.9039,78.81676, 41.20755
springhinge2_world,5.690257,14.47748,19.44407
springhinge1,133.4967,80.70029, 42.74106
springhinge1_world,2.885985,14.56524,18.40149
body_back,217.9616,121.7367, 47.05
body_back_world,-6.162629,11.234,15.45242
