name, x, y, z
lever1_hinge,168.1064,119.815, 44.92702
lever1_hinge_world,-1.127185,11.509,16.74881
lever2_hinge,88.258,83.93355, 42.04233
lever2_hinge_world,6.595301,14.40818,18.41887
ladle_hinge,66.40849,119.0416, 41.05795
ladle_hinge_world,8.503237,11.23867,18.83147
ladle_tip,82.2368,140.1238, 41.493
ladle_tip_world,7.102333,9.450515,18.52851
springhinge2,92.48794,70.26271, 42.23635
springhinge2_world,6.223551,15.64536,18.38042
springhinge1,129.9837,80.20343, 43.60162
springhinge1_world,2.695786,15.00032,17.61751
body_back,217.9009,124.1056, 46.56109
body_back_world,-6.340658,11.234,16.0613
