name, x, y, z
lever1_hinge,171.8021,129.2341, 45.09288
lever1_hinge_world,-1.199721,11.509,16.57052
lever2_hinge,95.56435,82.00958, 44.15941
lever2_hinge_world,6.054418,15.77615,16.57522
ladle_hinge,55.57244,88.72733, 43.43221
ladle_hinge_world,9.701922,15.03318,16.57759
ladle_tip,51.29757,113.3825, 43.16632
ladle_tip_world,10.05377,12.76867,16.57781
springhinge2,108.0493,76.23801, 44.38017
springhinge2_world,4.897645,16.35108,16.61547
springhinge1,138.2754,84.74402, 44.83645
springhinge1_world,2.03191,15.64588,16.61361
body_back,226.1295,132.5863, 45.5968
body_back_world,-6.440999,11.234,16.99712
