name, x, y, z
lever1_hinge,166.6841,123.521, 44.95688
lever1_hinge_world,-1.131283,11.509,16.73499
lever2_hinge,92.30156,75.20741, 42.48287
lever2_hinge_world,6.09344,15.57754,18.17774
ladle_hinge,78.70226,113.9635, 41.74617
ladle_hinge_world,7.294909,12.06254,18.41767
ladle_tip,84.91863,139.4326, 41.79475
ladle_tip_world,6.723672,9.846126,18.30359
springhinge2,93.56456,60.92194, 42.5817
springhinge2_world,5.990402,16.86564,18.19897
springhinge1,134.1258,78.47377, 43.96737
springhinge1_world,2.138799,15.55657,17.42982
body_back,216.8403,127.7562, 46.52352
body_back_world,-6.355013,11.234,16.13032
