name, x, y, z
lever1_hinge,163.2839,127.7932, 45.0972
lever1_hinge_world,-1.171693,11.509,16.62743
lever2_hinge,90.61987,75.0605, 43.63799
lever2_hinge_world,5.810711,16.18168,17.12059
ladle_hinge,75.30093,112.1943, 42.9736
ladle_hinge_world,7.183348,12.72296,17.21754
ladle_tip,92.7067,130.7248, 43.25879
ladle_tip_world,5.584389,11.08516,17.1046
springhinge2,92.43966,61.2433, 43.74983
springhinge2_world,5.6557,17.46439,17.15074
springhinge1,132.9156,81.01898, 44.63412
springhinge1_world,1.809215,15.82292,16.87907
body_back,216.1291,131.5206, 46.05495
body_back_world,-6.429964,11.234,16.68712
