name, x, y, z
lever1_hinge,166.9802,117.1133, 44.72202
lever1_hinge_world,-1.092756,11.509,16.95748
lever2_hinge,95.29253,80.12305, 40.15509
lever2_hinge_world,6.096394,14.21267,20.39803
ladle_hinge,84.0407,121.7902, 39.28325
ladle_hinge_world,7.068918,10.64982,20.86346
ladle_tip,92.19515,148.0377, 39.62255
ladle_tip_world,6.344075,8.503649,20.51657
springhinge2,96.05771,64.91122, 40.23149
springhinge2_world,6.039631,15.50369,20.41632
springhinge1,133.1487,76.75041, 42.52584
springhinge1_world,2.502174,14.90269,18.72338
body_back,209.6328,122.3148, 47.47788
body_back_world,-6.005887,11.234,15.08288
