name, x, y, z
lever1_hinge,163.1884,120.2443, 45.0679
lever1_hinge_world,-1.161969,11.509,16.64985
lever2_hinge,79.34378,90.41602, 42.89279
lever2_hinge_world,6.841426,13.99194,17.43202
ladle_hinge,87.8923,130.9786, 42.87159
ladle_hinge_world,6.040578,10.35755,17.35375
ladle_tip,112.4092,134.0757, 43.52079
ladle_tip_world,3.772273,10.11785,17.13207
springhinge2,72.97844,77.35191, 42.76085
springhinge2_world,7.429065,15.13878,17.53064
springhinge1,121.6528,83.62663, 44.06289
springhinge1_world,2.911673,14.791,17.08916
body_back,215.4984,124.0884, 46.17016
body_back_world,-6.419942,11.234,16.56804
