name, x, y, z
lever1_hinge,162.1517,121.3891, 44.86337
lever1_hinge_world,-1.103212,11.509,16.85623
lever2_hinge,86.98012,81.78421, 41.09511
lever2_hinge_world,6.299538,14.57857,19.42686
ladle_hinge,92.56963,124.6945, 41.10965
ladle_hinge_world,5.772292,10.89824,19.24378
ladle_tip,114.3118,134.8869, 42.14165
ladle_tip_world,3.748564,10.08432,18.54103
springhinge2,81.83158,67.48933, 40.88392
springhinge2_world,6.773419,15.76283,19.63482
springhinge1,127.1611,80.00769, 43.13168
springhinge1_world,2.514348,15.08438,18.15584
body_back,208.3738,126.2031, 47.14534
body_back_world,-6.195253,11.234,15.54318
