name, x, y, z
lever1_hinge,175.3251,125.5828, 45.00196
lever1_hinge_world,-1.172854,11.509,16.62486
lever2_hinge,95.55965,85.01646, 43.46828
lever2_hinge_world,6.442573,15.05472,17.13897
ladle_hinge,57.4147,99.43504, 42.53026
ladle_hinge_world,9.867264,13.61446,17.37016
ladle_tip,42.85513,120.5707, 42.07416
ladle_tip_world,11.11588,11.69465,17.45445
springhinge2,106.7073,76.87003, 43.73749
springhinge2_world,5.419769,15.84426,17.11101
springhinge1,138.2946,83.96008, 44.40947
springhinge1_world,2.432703,15.31401,16.90936
body_back,228.6115,129.1993, 45.81572
body_back_world,-6.430915,11.234,16.70088
