name, x, y, z
lever1_hinge,167.0169,126.3244, 44.99458
lever1_hinge_world,-1.143417,11.509,16.69806
lever2_hinge,93.47552,75.72128, 42.92174
lever2_hinge_world,5.975273,15.85979,17.80532
ladle_hinge,67.01797,106.1326, 41.87704
ladle_hinge_world,8.332254,13.00207,18.17193
ladle_tip,76.68781,130.4319, 42.00072
ladle_tip_world,7.455783,10.88902,18.03561
springhinge2,99.49384,63.23318, 43.1651
springhinge2_world,5.430825,17.03111,17.76213
springhinge1,135.4971,80.36188, 44.22788
springhinge1_world,1.996038,15.68299,17.22788
body_back,218.2104,130.3786, 46.34044
body_back_world,-6.388234,11.234,16.31744
