name, x, y, z
lever1_hinge,161.8786,130.0455, 45.12701
lever1_hinge_world,-1.180555,11.509,16.60832
lever2_hinge,88.85719,77.81766, 43.82251
lever2_hinge_world,5.820946,16.16735,16.93988
ladle_hinge,74.29781,115.1577, 43.18409
ladle_hinge_world,7.123931,12.68098,17.00159
ladle_tip,98.34647,122.3571, 43.67513
ladle_tip_world,4.91405,12.08326,16.89694
springhinge2,90.39176,64.01144, 43.93086
springhinge2_world,5.69313,17.45293,16.97488
springhinge1,131.2445,83.4982, 44.73942
springhinge1_world,1.8142,15.81679,16.79119
body_back,215.1137,133.6845, 45.97909
body_back_world,-6.436029,11.234,16.78993
