name, x, y, z
lever1_hinge,173.6113,123.1757, 44.79009
lever1_hinge_world,-1.10554,11.509,16.84239
lever2_hinge,98.64485,81.84816, 41.35603
lever2_hinge_world,6.259664,14.77646,19.27314
ladle_hinge,62.58282,99.3932, 39.65884
ladle_hinge_world,9.381178,13.02971,20.30334
ladle_tip,51.71774,124.1482, 39.06065
ladle_tip_world,10.25241,10.92969,20.59088
springhinge2,108.7035,72.73515, 41.83773
springhinge2_world,5.348244,15.6558,19.01552
springhinge1,139.0235,81.01872, 43.25449
springhinge1_world,2.44432,15.18078,18.05713
body_back,220.6073,127.8529, 46.88298
body_back_world,-6.217259,11.234,15.60817
