name, x, y, z
lever1_hinge,166.0363,125.4897, 44.6847
lever1_hinge_world,-1.091886,11.509,17.0151
lever2_hinge,103.1989,73.31883, 40.22942
lever2_hinge_world,5.376485,15.49791,20.63172
ladle_hinge,73.55547,96.47182, 38.13182
ladle_hinge_world,7.962362,13.24421,22.07755
ladle_tip,83.45086,123.0492, 38.59407
ladle_tip_world,7.106899,11.17269,21.59924
springhinge2,110.9208,62.63098, 40.7935
springhinge2_world,4.66506,16.51825,20.28092
springhinge1,139.2108,78.71509, 42.79779
springhinge1_world,1.84374,15.52031,18.70345
body_back,206.3826,130.9178, 47.7184
body_back_world,-5.876246,11.234,14.8327
