name, x, y, z
lever1_hinge,167.0545,119.4519, 44.8096
lever1_hinge_world,-1.100806,11.509,16.87213
lever2_hinge,90.04797,87.32268, 40.80994
lever2_hinge_world,6.474409,13.89826,19.65398
ladle_hinge,65.60488,120.9291, 39.45081
ladle_hinge_world,8.570307,10.91982,20.42366
ladle_tip,87.84973,134.0464, 40.43779
ladle_tip_world,6.6461,9.895168,19.71703
springhinge2,95.36884,73.89957, 41.10722
springhinge2_world,6.007188,15.09644,19.52608
springhinge1,129.6295,81.4268, 42.86465
springhinge1_world,2.766555,14.74313,18.33602
body_back,212.8474,124.3016, 47.1287
body_back_world,-6.16879,11.234,15.46909
