name, x, y, z
lever1_hinge,163.1621,131.4966, 44.69931
lever1_hinge_world,-1.091995,11.509,17.02068
lever2_hinge,107.7824,66.99602, 40.83487
lever2_hinge_world,4.697332,16.65988,20.30447
ladle_hinge,76.39336,83.69177, 38.54697
ladle_hinge_world,7.50758,14.81111,21.89848
ladle_tip,86.65892,109.9025, 39.03539
ladle_tip_world,6.600739,12.77031,21.38411
springhinge2,116.3835,58.17123, 41.49065
springhinge2_world,3.878385,17.5684,19.88708
springhinge1,142.2708,80.22151, 43.34212
springhinge1_world,1.220749,16.0216,18.37963
body_back,203.2311,136.9625, 47.77775
body_back_world,-5.862861,11.234,14.80893
