name, x, y, z
lever1_hinge,167.1489,126.3169, 44.89463
lever1_hinge_world,-1.115494,11.509,16.79373
lever2_hinge,93.08672,79.88895, 41.91979
lever2_hinge_world,6.133121,15.30992,18.75375
ladle_hinge,58.5636,100.548, 40.38071
ladle_hinge_world,9.149314,13.28663,19.56933
ladle_tip,76.76154,120.2102, 40.96759
ladle_tip_world,7.563337,11.68895,19.14048
springhinge2,102.423,69.93015, 42.34328
springhinge2_world,5.28546,16.26747,18.56702
springhinge1,134.2003,82.03848, 43.65727
springhinge1_world,2.239192,15.43372,17.74331
body_back,215.5542,130.8211, 46.78489
body_back_world,-6.287039,11.234,15.84079
