name, x, y, z
lever1_hinge,167.2303,126.8036, 44.79427
lever1_hinge_world,-1.098048,11.509,16.89331
lever2_hinge,100.7889,71.88411, 41.34184
lever2_hinge_world,5.556721,15.94351,19.51634
ladle_hinge,71.57281,97.94795, 39.6525
ladle_hinge_world,8.125397,13.44689,20.5288
ladle_tip,75.18948,125.3181, 39.65117
ladle_tip_world,7.794119,11.18304,20.39823
springhinge2,108.1023,60.45036, 41.77542
springhinge2_world,4.887801,17.02731,19.29675
springhinge1,139.6191,79.02423, 43.43907
springhinge1_world,1.803239,15.71983,18.08095
body_back,212.2841,131.7406, 47.21455
body_back_world,-6.131636,11.234,15.37148
