name, x, y, z
lever1_hinge,157.9839,129.11, 44.73759
lever1_hinge_world,-1.091903,11.509,17.01614
lever2_hinge,103.6205,62.90903, 40.91569
lever2_hinge_world,4.601228,16.82239,20.2079
ladle_hinge,104.7875,106.1364, 40.6799
ladle_hinge_world,4.471681,13.10295,20.13527
ladle_tip,117.0142,128.6021, 41.4141
ladle_tip_world,3.280641,11.26247,19.46753
springhinge2,100.4758,47.92776, 40.74414
springhinge2_world,4.9144,18.05635,20.43047
springhinge1,137.9794,77.28561, 43.42488
springhinge1_world,1.129854,16.08634,18.30873
body_back,198.1326,134.5874, 47.84331
body_back_world,-5.873755,11.234,14.82825
