name, x, y, z
lever1_hinge,161.7879,121.7818, 44.83886
lever1_hinge_world,-1.099227,11.509,16.88377
lever2_hinge,88.50357,80.00485, 40.90921
lever2_hinge_world,6.162632,14.73422,19.65766
ladle_hinge,94.37852,123.0803, 40.95455
ladle_hinge_world,5.608698,11.05935,19.44607
ladle_tip,115.2536,134.8252, 42.00531
ladle_tip_world,3.656749,10.1182,18.70046
springhinge2,83.32127,65.64618, 40.67957
springhinge2_world,6.640377,15.91355,19.88404
springhinge1,128.1518,79.42291, 43.05259
springhinge1_world,2.409489,15.16032,18.26793
body_back,207.0448,126.7145, 47.26764
body_back_world,-6.14864,11.234,15.4153
