name, x, y, z
lever1_hinge,168.8323,124.5308, 45.07966
lever1_hinge_world,-1.182524,11.509,16.60423
lever2_hinge,88.88239,84.06944, 43.62428
lever2_hinge_world,6.438115,15.06609,16.92694
ladle_hinge,55.64156,107.349, 42.76736
ladle_hinge_world,9.420261,12.84186,17.05322
ladle_tip,70.86683,128.0055, 42.93624
ladle_tip_world,8.042096,11.01182,16.99486
springhinge2,97.69237,73.42233, 43.84776
springhinge2_world,5.634872,16.07853,16.93396
springhinge1,131.7273,82.99271, 44.51989
springhinge1_world,2.423366,15.31939,16.79797
body_back,222.3608,128.0906, 45.83479
body_back_world,-6.437024,11.234,16.81211
