name, x, y, z
lever1_hinge,162.4484,120.7911, 44.99906
lever1_hinge_world,-1.135803,11.509,16.7206
lever2_hinge,82.13075,84.41653, 42.28686
lever2_hinge_world,6.608696,14.48501,18.13383
ladle_hinge,92.31874,125.2266, 42.38686
ladle_hinge_world,5.660555,10.88954,17.96082
ladle_tip,114.2796,136.5713, 43.08983
ladle_tip_world,3.616236,9.923415,17.58776
springhinge2,75.30325,71.31192, 42.08984
springhinge2_world,7.235197,15.60458,18.28984
springhinge1,124.2253,81.00468, 43.77026
springhinge1_world,2.679725,15.03834,17.45854
body_back,212.8932,124.99, 46.52923
body_back_world,-6.368855,11.234,16.20276
