name, x, y, z
lever1_hinge,171.544,119.9798, 44.7681
lever1_hinge_world,-1.099932,11.509,16.87844
lever2_hinge,96.99596,80.94859, 40.93762
lever2_hinge_world,6.261469,14.51105,19.64043
ladle_hinge,68.72948,110.1192, 39.4104
ladle_hinge_world,8.701023,11.85265,20.55574
ladle_tip,65.35002,137.573, 39.10652
ladle_tip_world,8.962094,9.578001,20.6537
springhinge2,103.8246,68.64308, 41.30904
springhinge2_world,5.651328,15.63521,19.45529
springhinge1,136.6873,78.79355, 42.99113
springhinge1_world,2.51306,15.05118,18.27782
body_back,217.2335,124.8271, 47.07568
body_back_world,-6.157965,11.234,15.43993
