name, x, y, z
lever1_hinge,175.6489,123.436, 44.95271
lever1_hinge_world,-1.155087,11.509,16.6668
lever2_hinge,94.5327,86.8728, 42.95183
lever2_hinge_world,6.613859,14.61266,17.58436
ladle_hinge,55.61858,99.97305, 41.85261
ladle_hinge_world,10.06892,13.28889,17.99242
ladle_tip,43.17221,122.8093, 41.39325
ladle_tip_world,11.11496,11.25362,18.11597
springhinge2,105.9957,79.0946, 43.27147
springhinge2_world,5.567896,15.3673,17.50211
springhinge1,136.9808,83.59361, 44.09498
springhinge1_world,2.641781,15.10108,17.15652
body_back,227.9303,127.2674, 46.02228
body_back_world,-6.410347,11.234,16.47911
