name, x, y, z
lever1_hinge,163.3903,129.4825, 45.10623
lever1_hinge_world,-1.175914,11.509,16.61819
lever2_hinge,95.83612,70.19806, 43.92252
lever2_hinge_world,5.328849,16.83534,17.00452
ladle_hinge,80.57394,106.9675, 43.25951
ladle_hinge_world,6.710005,13.37963,17.08655
ladle_tip,86.92929,131.45, 43.21385
ladle_tip_world,6.111626,11.16773,17.05101
springhinge2,97.66257,56.49489, 44.03774
springhinge2_world,5.171396,18.11772,17.03624
springhinge1,137.3416,80.18837, 44.82494
springhinge1_world,1.378134,16.09144,16.81095
body_back,216.4507,133.1609, 46.00412
body_back_world,-6.433188,11.234,16.7367
