name, x, y, z
lever1_hinge,164.2896,118.7695, 45.03333
lever1_hinge_world,-1.152761,11.509,16.67276
lever2_hinge,82.01689,85.26622, 42.71279
lever2_hinge_world,6.72681,14.29636,17.65972
ladle_hinge,87.56805,126.5028, 42.6316
ladle_hinge_world,6.200408,10.61196,17.59378
ladle_tip,106.4153,143.2804, 43.08519
ladle_tip_world,4.462372,9.134241,17.37608
springhinge2,76.64093,71.70171, 42.59404
springhinge2_world,7.224767,15.48446,17.76341
springhinge1,124.4058,80.35812, 43.9726
springhinge1_world,2.780476,14.94463,17.20674
body_back,216.0627,122.7207, 46.26356
body_back_world,-6.406568,11.234,16.44806
