name, x, y, z
lever1_hinge,164.8375,118.2789, 45.10934
lever1_hinge_world,-1.185816,11.509,16.5975
lever2_hinge,77.94939,97.57422, 43.34344
lever2_hinge_world,7.047594,13.23043,16.87814
ladle_hinge,82.03609,138.3806, 43.18829
ladle_hinge_world,6.651593,9.529175,16.86464
ladle_tip,106.5909,134.2029, 43.72995
ladle_tip_world,4.397433,9.934959,16.78781
springhinge2,72.99699,84.14154, 43.27784
springhinge2_world,7.509386,14.43617,16.9349
springhinge1,119.5669,86.27374, 44.26009
springhinge1_world,3.195779,14.39421,16.78787
body_back,218.3862,121.8367, 45.86951
body_back_world,-6.438423,11.234,16.84872
