name, x, y, z
lever1_hinge,161.8342,129.8458, 45.14894
lever1_hinge_world,-1.190313,11.509,16.58853
lever2_hinge,86.4651,81.14012, 43.93572
lever2_hinge_world,6.008782,15.86522,16.7543
ladle_hinge,77.57889,120.2816, 43.43169
ladle_hinge_world,6.792606,12.22632,16.77235
ladle_tip,102.4398,120.2413, 43.94828
ladle_tip_world,4.502286,12.28504,16.71961
springhinge2,85.96712,67.20325, 43.99874
springhinge2_world,6.069938,17.15547,16.79672
springhinge1,129.1459,84.76189, 44.77699
springhinge1_world,1.988334,15.68539,16.70273
body_back,215.4866,133.3797, 45.87642
body_back_world,-6.439823,11.234,16.89777
