name, x, y, z
lever1_hinge,162.6891,117.4922, 44.72845
lever1_hinge_world,-1.091909,11.509,16.98356
lever2_hinge,91.43864,83.8967, 39.83759
lever2_hinge_world,6.089734,13.87723,20.67769
ladle_hinge,95.39283,128.3581, 39.85862
ladle_hinge_world,5.715291,10.17872,20.48508
ladle_tip,114.7599,141.6646, 41.05727
ladle_tip_world,3.910213,9.115058,19.55658
springhinge2,87.08311,68.88235, 39.58977
springhinge2_world,6.490301,15.07983,20.92984
springhinge1,128.486,78.6459, 42.31876
springhinge1_world,2.573823,14.73235,18.91526
body_back,204.2288,122.8206, 47.65042
body_back_world,-5.949166,11.234,14.96861
