name, x, y, z
lever1_hinge,159.2186,128.1878, 44.99263
lever1_hinge_world,-1.12635,11.509,16.75173
lever2_hinge,89.35748,73.1178, 42.52806
lever2_hinge_world,5.712152,16.17885,18.25457
ladle_hinge,95.03334,114.4921, 42.43719
ladle_hinge_world,5.163862,12.49902,18.13408
ladle_tip,116.0532,127.2758, 43.17641
ladle_tip_world,3.182327,11.43333,17.69862
springhinge2,84.10521,59.39055, 42.38212
springhinge2_world,6.208224,17.36266,18.40557
springhinge1,130.4886,80.45747, 44.10406
springhinge1_world,1.788068,15.82171,17.43419
body_back,208.6948,132.5573, 46.72815
body_back_world,-6.337495,11.234,16.04679
