name, x, y, z
lever1_hinge,165.3929,131.4509, 44.94806
lever1_hinge_world,-1.125834,11.509,16.75356
lever2_hinge,101.4251,68.89893, 42.87781
lever2_hinge_world,5.168291,16.91858,18.15055
ladle_hinge,70.85907,93.58517, 41.52102
ladle_hinge_world,7.920266,14.48756,18.76136
ladle_tip,73.32896,119.7644, 41.40607
ladle_tip_world,7.677364,12.20942,18.70745
springhinge2,109.1924,57.91156, 43.23223
springhinge2_world,4.448572,17.98555,18.03281
springhinge1,141.3998,80.94577, 44.34418
springhinge1_world,1.307775,16.12395,17.3357
body_back,214.9845,135.7836, 46.62714
body_back_world,-6.335495,11.234,16.03773
